restaurant_id,restaurant_name,description,facebook,instagram,restaurant_website,telephone_number,cuisines,other_dish_tags,low_count_exclusion,is_chain,is_excluded,is_excluded_regex
02358243-3367-47e2-b2b1-adf6efe20a65,tokyo express,,http://www.facebook.com/tokyo-express-148647041846072/,,http://www.tokyoexpressva.com,+1 276-632-7599,japanese,salad,0.0,0,0,0
0235abc9-ca0f-48cb-a583-b0d2265716fe,ihop,"For 60 years, the IHOP family restaurant chain has served our world famous pancakes and a wide variety of breakfast, lunch and dinner items that are loved by people of all ages -- offering an affordable, everyday dining experience with warm and friendly service.",,,https://restaurants.ihop.com/en-us/va/chesapeake/breakfast-2501-taylor-rd-575,+1 540-733-3039,american,burger,0.0,1,0,0
0235d80d-cebf-4b5f-8493-279c7ba0fbe4,burger 21,,,,https://www.burger21.com/locations/ashburn/,+1 703-726-0112,american,burger,0.0,0,0,0
0236c75c-a40a-4d40-b2ba-eeda699ca919,firebirds wood fired grill,"Firebirds Wood Fired Grill is located in Fredericksburg at Spotsylvania Towne Center near Macy's. We are an American Restaurant and Steakhouse known for our scratch kitchen, bold flavors and inviting atmosphere. Enjoy our signature menu items including hand-cut, aged steaks and fresh seafood or our specialty crafted cocktails and select wines. Join us for Brunch Saturday and Sunday starting at 11am and Happy Hour Monday - Friday from 4-7PM at the FIREBAR or on the patio. We offer top-notch service and upscale dining at a modest price.",http://www.facebook.com/firebirdsfredericksburg,,http://fredericksburg.firebirdsrestaurants.com/,+1 540-548-5100,american,"Gluten Free Options, salad, Vegan Options, steakhouse, burger, Vegetarian Friendly",0.0,1,1,0
023a1ac8-5c1b-43bc-a879-2ff50530bf68,pig and brew,Pig & Brew is a kid-friendly neighborhood barbecue restaurant bar. Providing you with authentic North Carolina style barbecue,,https://www.instagram.com/pigandbrew,http://www.pigandbrew.com,+1 804-447-2625,,,0.0,0,0,0
023b9554-e61c-405e-b760-d79014868b0a,zero's subs,"Hot, mouth-watering, oven-baked sandwiches made to order with quality ingredients. Authentic Buffalo-style wings, fresh oven-baked pizzas, crisp salads, and low-fat wraps. Plus an awesome mini arcade with old school favorites!",,,http://zerossubs.com,+1 757-301-7699,american,"salad, burger",0.0,1,0,0
02476ed1-9604-49bc-b2f9-d32117a47987,cold stone creamery,"Cold Stone Creamery offers the Ultimate Ice Cream Experience. Ice Cream, Cakes, Shakes, Birthday Cake the Way You Want It",,,http://www.coldstonecreamery.com/stores/21833,+1 540-834-0595,"american, italian",smoothie,0.0,1,0,1
024c5654-d2c6-4bb2-a517-096a0d717899,little caesars,"Headquartered in Detroit, Michigan, Little Caesars was founded by Mike and Marian Ilitch in 1959 as a single, family-owned restaurant. The global chain that Little Caesars is today began with a blind date between Mike Ilitch and Marian Bayoff that was arranged by Mike's father in 1954. Within just a matter of months, the couple was married. Mike and Marian Ilitch invested their life savings into their first pizza store in Garden City, Michigan, a suburb of Detroit. The first franchise opened in Warren, Michigan in 1962. The business decision to expand through franchising paved the way for Little Caesars to become the fastest growing pizza chain in the U.S. and an internationally known brand.*Today, Little Caesars is the third largest pizza chain in the world, with stores in each of the 50 U.S. states and 27 countries and territories.",,,https://littlecaesars.com/en-us/store/11489,+1 540-206-2358,italian,salad,0.0,1,0,1
02646241-1dc4-4364-a578-32a3e60907f8,latitude seafood,Amazing Seafood - Over a dozen signature cocktails - More than 60 wines - 32 drafts - Best Happy Hour in Richmond!,,,http://www.latitudeseafoodco.com,+1 804-729-8441,american,,0.0,0,0,0
027212c4-af4b-49f9-87dc-bfc7571c1460,kv kabob,,,,https://kvkabob.com,+1 540-323-7261,halal,kebab,1.0,0,0,0
0275ec82-190c-4e91-b77f-048be1227d62,bob edith's diner,"Bob & Edith's Diner has been bringing the classic diner menu and atmosphere to the people of Arlington, VA since 1969. Our mission is to bring you your favorite diner classics - hot and fast - in a comfortable and friendly environment. With 50 years of tremendous success so far, we look forward to adding you to our long list of happy customers.",,,http://www.bobandedithsdiner.com,+1 703-664-0043,american,diner,0.0,1,0,1
028fa312-a7fb-4085-b355-96184f1da891,sugar mama's bakeshoppe,,,,http://www.sugarmamasbakeshoppe.com,+1 757-935-5042,,,0.0,0,0,0
029c4291-87ec-4b37-b0ae-70405a345c25,beach barracuda's grill,"Locally-owned, Beach Barracuda's Grill is the locals spot where you can count on great staff, cold beverages and outstanding food.",https://www.facebook.com/beachbarracudas/,https://www.instagram.com/beachbarracudas/,https://beachbarracudas.com/,+1 757-965-5447,american,burger,0.0,0,1,0
02a3147c-7003-42bf-b09b-739a26630364,taqueria esperanza,,,,,+1 571-535-9776,mexican,,0.0,0,0,1
02aa7fef-283c-4fb6-b837-16fe1e041fbe,urbano modern italian,,,,http://www.urbanoitalian.com,+1 571-313-0618,italian,,0.0,0,0,0
02b4d17d-83d1-4434-a624-160d24385de7,crafted,,,,http://craftedrva.com,+1 804-554-2738,american,burger,0.0,0,0,0
02b6983d-9e8c-4b91-b348-0c76bead20d0,panda express,"From focusing on quality, clean ingredients to serving our food to you in a warm and welcoming environment, Panera Bread is committed to being an ally to our guests. That means crafting a menu of soups, salads and sandwiches that we are proud to feed our families. You don't have to compromise to eat well. Whether you want to come in and enjoy a coffee and our complimentary Wi-Fi, or order online using Rapid Pick-Up so you can grab something quickly, Panera Bread Richmond is here with warmth and welcome. Panera Bread. Food as it should be.",,,https://order.pandaexpress.com/,+1 540-394-7190,"chinese, asian",dessert,0.0,1,0,0
02b6c922-6587-40b6-aff0-f006d884e512,rally's,"Rally's was born out of the idea that boring and bland have no place in the burger world. That's why we've been slinging the best burgers, crispiest fries, and the creamiest milkshakes for a price that is hard to beat. And because we believe flavor shouldn't have a timeline, we're open late every night of the week. So come see us!",,,http://www.checkers.com,+1 757-282-6327,american,burger,0.0,1,0,0
02b9a50e-2798-4210-9132-42f3fb62fa7c,fortune garden,,,,,+1 757-826-5277,"chinese, asian",,1.0,0,0,0
02c139e0-f90a-4c16-b261-0bc2a358919b,pho 88 restaurant,,,,http://pho88va.com/,+1 703-533-8233,"vietnamese, asian",soup,0.0,0,0,0
02c6cf2b-2476-493a-b65d-bfa8777394c6,devils backbone,"Devils Backbone Outpost Tap Room & Kitchen is a full service pub offering draft beer, canned cocktails, delicious food, to-go beer, and merchandise shop. Indoor or outdoor seating is available, reservations are preferred and walk-ins are welcome based on availability. Dog/pet friendly in our outdoor areas only.",https://www.facebook.com/dboutpostbrewery/,,http://www.dbbrewingcompany.com,+1 540-817-6071,,,0.0,0,0,0
02cac6f2-17d7-4006-8f90-318221be537b,buffalo wild wings,"Award-winning Buffalo, New York-style wings in your choice of 26 sauces and seasonings.",https://www.facebook.com/buffalowildwings,,https://www.buffalowildwings.com/en/food/,+1 757-229-6099,american,burger,0.0,1,0,1
02cb1ea2-2d11-4458-a897-e650646d7cc1,surf dogs,"We are a local family owned restaurant located in Chesapeake Virginia. We prepare fresh made to order food including burgers, hot dogs, salads, wraps and sandwiches. We also have 28 delicious flavors of Hershey's Ice Cream.",https://www.facebook.com/surfdogschesapeake,,,+1 757-819-7124,,burger,0.0,0,0,0
02cd5724-8012-401b-86ea-74cd913bb944,mcdonald's,"We are monitoring all local, state and federal regulations to provide customers with contactless ordering options. While some restaurants may have dining rooms open, others are serving customers through the Drive Thru, with Mobile Order & Pay on the McDonald's App, and with McDelivery. McDonald's remains committed to following the data and science with safety as our top priority. In response to the CDC's guidance, crew and customers will be required to resume wearing masks inside U.S. restaurants in areas with high or substantial transmission, regardless of vaccination status. Masks are always required for customers and crew who are not vaccinated. In addition to performing deep cleaning, safety shields are also in place for protection.",,,http://www.mcdonalds.com,+1 540-545-8657,american,burger,0.0,1,0,0
02d79153-3cfe-433b-a8b9-9aa99bebce94,la flor de puebla bakery,"We are a bakery that specializes in traditional Mexican sweet bread and tres leches cake. We also offer delicious Mexican street food like tacos, tortas and sopes.",,,http://www.laflordepueblabakery.com,+1 703-257-2054,mexican,,0.0,0,1,0
02dde1f4-a42e-41ca-97c3-33bb3786c1d5,hawwi ethiopian restaurant,"Since 2013 Hawwi Ethiopian Cafe & Restaurant has been committed to cooking the freshest Ethiopian cuisine in the Alexandria, VA area. Here to many more years to come!",,,http://hawirestaurant.com,+1 703-717-9740,"ethiopian, african","Gluten Free Options, Vegan Options, Vegetarian Friendly",0.0,0,0,0
02ddfc3e-2736-40b3-9931-b2665342211a,skrimp shack,"Fast Delicious Fresh Seafood Made to Order. ""Eat like you're on Vacation""",https://www.facebook.com/skrimpshackytown,https://www.instagram.com/skrimpshackytown/,https://www.skrimpshack.com/,+1 757-715-1118,american,burger,0.0,1,0,0
02e28064-17b1-4d81-a976-514870cc67da,zaxby's chicken fingers buffalo wings,"Our founders had the simple idea to serve delicious chicken fingers, wings, sandwiches and salads in a fun, offbeat atmosphere where you can be yourself. That small idea grew into something much bigger...which is how we ended up here in your neighborhood. Whether you're dining in with the family, driving thru after a hectic day, or catering a special event, we're excited to serve your community. And if you're trying us for the first time or you've been a fan of our flavor for years, you'll always have a seat at our table.",,,https://www.zaxbys.com/locations/va/danville/176-holt-garrison-pkwy/,+1 434-791-2648,american,salad,0.0,1,0,1
02e381de-6587-4aca-871c-0dbbfcfbe2ff,roger brown's restaurant sports bar,,https://www.facebook.com/rogerbrownsva/,https://www.instagram.com/rogerbrownsva/,https://www.rogerbrowns.com,+1 757-399-5377,american,"pub, burger",0.0,0,0,1
02ebc571-a192-4dbf-9791-2ab4d5781f33,morelia mexican restaurant,,,,https://morelia-mexican-restaurant.business.site,+1 804-479-3157,mexican,,0.0,0,0,0
02f1c1e0-b2f8-4993-bd91-66658f763969,chick fil a,"Chick-fil-A, Inc. is a family-owned business known for its customer service, clever cow advertising and delicious food. Founded in the early 1960s by the late S. Truett Cathy, the company has grown from humble beginnings. Credited with inventing the boneless chicken breast sandwich, Cathy first served his now famous Chick-fil-A Chicken Sandwich inside his original 1946 diner, the Dwarf Grill. Today, the family business has expanded to partner with other families, who throughout communities in 43 states and Washington, D.C. own and operate 2,000 Chick-fil-A restaurants. While the Chick-fil-A Chicken Sandwich remains a menu staple, Chick-fil-A also serves a variety of menu items that include Chick-fil-A Waffle Potato Fries, salads, wraps and hand-spun milkshakes and Icedream.",,,https://www.chick-fil-a.com/locations/va/short-pump-crossing,+1 804-364-0200,american,dessert,0.0,1,0,0
02f7c0cf-16a9-4682-9d66-7cb39ca035cf,vinny's italian grill pizzaria,Several VA locations,,,http://www.basilicodeli.com/vinnysite/,+1 703-339-7447,italian,Vegetarian Friendly,0.0,0,1,0
030187f3-9b07-458c-be4a-da94826aea20,krispy krunchy chicken,,,,https://www.krispykrunchy.com,+1 703-535-1501,american,,1.0,0,0,0
030791d0-416e-45a4-a386-662848f27fab,the study,"Discover our Modern American menu inspired by Chef Tomas Chavarria's Mesoamerican heritage and training. Our regionally sourced plates such as Korobuta Pork Belly and Seven Hills Farms Center Cut Steak are complimented by our library of classic cocktails. Grab your favorite sip and savor attentive service, a luxe atmosphere, and live entertainment in a boutique hotel.",,,http://www.thestudyalx.com/,+1 703-838-8000,,,0.0,0,0,0
032a71a4-144f-4517-b650-7c2b7c6ff8db,harth,Come experience Fireside dining at Tysons Corner!,,,https://www.hilton.com/en/hotels/mclmhhh-hilton-mclean-tysons-corner/dining/,+1 703-761-5131,american,"Gluten Free Options, bar, Vegan Options, Vegetarian Friendly",0.0,0,0,0
0334a40d-d00c-4941-b1dd-0e82b458373f,chix on the beach,,,,https://www.chixvb.com/,+1 757-428-2449,,,0.0,0,0,0
033638e2-4d55-46ba-be61-a7efd2a81d0d,ihop,"For 60 years, the IHOP family restaurant chain has served our world famous pancakes and a wide variety of breakfast, lunch and dinner items that are loved by people of all ages -- offering an affordable, everyday dining experience with warm and friendly service.",,,https://restaurants.ihop.com/en-us/va/virginia-beach/breakfast-1316-fordham-dr-475,+1 757-523-9851,american,"Vegetarian Friendly, burger",0.0,1,0,0
03395e8b-8836-401d-bf7f-219cc0bdf1f2,cold stone creamery,"Cold Stone Creamery offers the Ultimate Ice Cream Experience. Ice Cream, Cakes, Shakes, Birthday Cake the Way You Want It",,,http://www.coldstonecreamery.com/stores/20885,+1 703-539-8121,"american, italian",smoothie,0.0,1,0,1
03425804-bb55-4a0f-bbeb-99ecf1f39bc8,las tapatias a todo taco,,,,https://mexicanbarandgrill.com,+1 757-499-3713,mexican,,0.0,0,0,0
03444868-2540-4e6f-940c-48f90ea1ff95,rally's,"Rally's was born out of the idea that boring and bland have no place in the burger world. That's why we've been slinging the best burgers, crispiest fries, and the creamiest milkshakes for a price that is hard to beat. And because we believe flavor shouldn't have a timeline, we're open late every night of the week. So come see us!",,,http://www.checkers.com,+1 757-397-1299,american,burger,0.0,1,0,0
0344f8b9-c5e8-4646-ab07-b66788746c63,taco bell,"Find your nearby Taco Bell at 43230 Southern Walk Plaza in Ashburn. We're serving all your favorite menu items, from classic tacos and burritos, to new favorites like the Crunchwrap Supreme and Cheesy Gordita Crunch. Order ahead online or on the mobile app for pick up at the restaurant or get it delivered.",,,https://www.tacobell.com/food/breakfast/breakfast-taco-sausage,+1 703-729-1263,mexican,,0.0,1,0,1
